Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Month,DD,hr
1/21/2018 9:00,16,20,16.6,19,48,575,26.8,19,0,2018,01,21,09
1/21/2018 10:00,16,19,16.6,20.5,42,574,28.4,17,0,2018,01,21,10
1/21/2018 11:00,16,17,16.7,21.6,38,574,29.7,15,0,2018,01,21,11
1/21/2018 12:00,18,16,16.6,22.9,34,574,30.7,14,0,2018,01,21,12
1/21/2018 13:00,18,15,16.6,23.6,31,573,31.8,13,0,2018,01,21,13
1/21/2018 14:00,11,15,16.7,24.2,29,573,32.6,12,0,2018,01,21,14
1/21/2018 15:00,7,15,16.7,24.6,27,572,33,11,0,2018,01,21,15
1/21/2018 16:00,8,9,16.7,24.1,26,573,32.5,11,0,2018,01,21,16
1/21/2018 17:00,11,9,16.7,23.2,27,573,31.4,11,0,2018,01,21,17
1/21/2018 18:00,3,8,16.7,20.9,33,573,28.8,14,0,2018,01,21,18
1/21/2018 19:00,13,17,16.6,19.3,42,574,26.5,18,0,2018,01,21,19
1/21/2018 20:00,18,13,16.6,18.4,47,574,25.1,20,0,2018,01,21,20
1/21/2018 21:00,14,17,16.6,17.7,50,574,24.3,21,0,2018,01,21,21
1/21/2018 22:00,16,11,16.6,17.2,54,574,23.7,23,0,2018,01,21,22
1/21/2018 23:00,14,10,16.6,16.8,58,574,23.3,25,0,2018,01,21,23
1/22/2018 0:00,7,18,16.6,16.1,61,574,22.9,26,0,2018,01,22,00
1/22/2018 1:00,21,28,16.6,14.6,68,574,22.2,27,0,2018,01,22,01
1/22/2018 2:00,32,40,16.6,13.6,73,573,21.4,28,0,2018,01,22,02
1/22/2018 3:00,42,55,16.6,13.1,74,573,20.8,29,0,2018,01,22,03
1/22/2018 4:00,50,47,16.6,13,75,573,20.4,30,0,2018,01,22,04
1/22/2018 5:00,55,62,16.6,13.2,74,574,20.5,29,0,2018,01,22,05
1/22/2018 6:00,37,28,16.6,14.2,70,574,21,29,0,2018,01,22,06
1/22/2018 7:00,25,37,16.6,15.6,63,574,21.8,27,0,2018,01,22,07
1/22/2018 8:00,31,25,16.6,18,51,575,24.2,23,0,2018,01,22,08
1/22/2018 9:00,22,28,16.6,19.6,44,575,27.1,18,0,2018,01,22,09
1/22/2018 10:00,26,23,16.6,20.9,39,574,28.9,16,0,2018,01,22,10
1/22/2018 11:00,22,18,16.7,22,36,574,30.2,14,0,2018,01,22,11
1/22/2018 12:00,19,22,16.6,23.6,31,573,31.6,13,0,2018,01,22,12
1/22/2018 13:00,19,16,16.6,24.4,29,572,32.8,12,0,2018,01,22,13
1/22/2018 14:00,17,21,16.7,25,27,572,33.8,11,0,2018,01,22,14
1/22/2018 15:00,19,19,16.6,25.4,27,572,34.2,11,0,2018,01,22,15
1/22/2018 16:00,12,15,16.7,25,29,572,33.9,11,0,2018,01,22,16
1/22/2018 17:00,20,26,16.6,23.9,30,572,32.5,12,0,2018,01,22,17
1/23/2018 10:00,99999,23,15.9,21.4,36,573,21.1,24,384,2018,01,23,10
1/23/2018 11:00,70004,20,16.6,22.8,32,573,26,18,0,2018,01,23,11
1/23/2018 12:00,29,28,16.6,24.3,28,572,31.4,12,0,2018,01,23,12
1/23/2018 13:00,18,4,16.6,24.6,26,572,33.5,10,0,2018,01,23,13
1/23/2018 14:00,13,22,16.6,25,26,571,33.6,10,0,2018,01,23,14
1/23/2018 15:00,24,23,16.6,25.3,25,571,34.1,10,0,2018,01,23,15
1/23/2018 16:00,15,16,16.6,24.2,27,571,33,11,0,2018,01,23,16
1/23/2018 17:00,17,18,16.6,22.9,26,572,31.3,11,0,2018,01,23,17
1/23/2018 18:00,18,14,16.6,21,28,572,29.1,11,0,2018,01,23,18
1/23/2018 19:00,17,21,16.6,19.9,30,572,27.5,13,0,2018,01,23,19
1/23/2018 20:00,22,27,16.6,18.9,35,573,26.6,14,0,2018,01,23,20
1/23/2018 21:00,36,66,16.6,18,38,573,26.1,15,0,2018,01,23,21
1/23/2018 22:00,58,66,16.6,16.6,43,573,25.1,16,0,2018,01,23,22
1/23/2018 23:00,61,54,16.6,15.4,47,573,24,18,0,2018,01,23,23
1/24/2018 0:00,43,34,16.6,14.7,49,573,23.2,19,0,2018,01,24,00
1/24/2018 1:00,32,27,16.6,14.4,49,572,22.7,19,0,2018,01,24,01
1/24/2018 2:00,36,46,16.6,14,50,572,22.2,19,0,2018,01,24,02
1/24/2018 3:00,42,39,16.6,13.7,47,572,21.6,18,0,2018,01,24,03
1/24/2018 4:00,42,58,16.6,13,50,572,21.4,19,0,2018,01,24,04
1/24/2018 5:00,67,95,16.6,12.2,55,572,20.8,20,0,2018,01,24,05
1/24/2018 6:00,94,120,16.6,12.1,56,572,20.3,20,0,2018,01,24,06
1/24/2018 7:00,122,132,16.6,14.3,50,573,21.2,19,0,2018,01,24,07
1/24/2018 8:00,87,69,16.6,17.3,42,573,24.8,17,0,2018,01,24,08
1/24/2018 9:00,53,34,16.6,19.3,39,573,27.7,15,0,2018,01,24,09
1/24/2018 10:00,29,26,16.6,20.8,34,573,29.6,13,0,2018,01,24,10
1/24/2018 11:00,25,21,16.6,22,29,573,30.9,11,0,2018,01,24,11
1/24/2018 12:00,18,22,16.6,23.3,24,572,31.9,10,0,2018,01,24,12
1/24/2018 13:00,25,22,16.6,24.6,22,572,33.2,9,0,2018,01,24,13
1/24/2018 14:00,22,23,16.6,25,23,571,34.3,9,0,2018,01,24,14
1/24/2018 15:00,23,18,16.6,25,23,571,34.5,9,0,2018,01,24,15
1/24/2018 16:00,18,19,16.6,24.4,24,571,33.9,9,0,2018,01,24,16
1/24/2018 17:00,17,16,16.6,22.9,26,572,32.4,10,0,2018,01,24,17
1/24/2018 18:00,15,17,16.7,20.6,28,572,29.6,11,0,2018,01,24,18
1/24/2018 19:00,14,19,16.6,19.2,29,573,27.4,12,0,2018,01,24,19
1/24/2018 20:00,22,26,16.6,18.2,33,573,26.2,13,0,2018,01,24,20
1/24/2018 21:00,27,28,16.6,17.4,36,573,25.5,14,0,2018,01,24,21
1/24/2018 22:00,42,68,16.6,16.4,39,573,24.9,15,0,2018,01,24,22
1/24/2018 23:00,93,135,16.6,15.3,43,573,24,16,0,2018,01,24,23
1/25/2018 0:00,154,195,16.6,14.6,44,573,23.3,16,0,2018,01,25,00
1/25/2018 1:00,110,46,16.6,13.9,46,572,22.6,17,0,2018,01,25,01
1/25/2018 2:00,39,36,16.6,13.5,46,572,21.9,18,0,2018,01,25,02
1/25/2018 3:00,33,40,16.6,13.3,45,572,21.6,17,0,2018,01,25,03
1/25/2018 4:00,39,43,16.6,13.2,43,572,21.4,17,0,2018,01,25,04
1/25/2018 5:00,41,60,16.6,13,42,572,21.1,16,0,2018,01,25,05
1/25/2018 6:00,76,93,16.6,13.1,40,573,20.9,15,0,2018,01,25,06
1/25/2018 7:00,124,180,16.6,15.5,32,573,21.8,13,0,2018,01,25,07
1/25/2018 8:00,123,89,16.6,18.7,27,574,25.3,12,0,2018,01,25,08
1/25/2018 9:00,55,33,16.6,20.8,18,574,28.7,8,0,2018,01,25,09
1/25/2018 10:00,27,25,16.6,21.8,16,574,30.5,7,0,2018,01,25,10
1/25/2018 11:00,30,45,16.6,22.7,18,573,31.4,8,0,2018,01,25,11
1/25/2018 12:00,28,24,16.6,24,18,573,32.4,7,0,2018,01,25,12
1/25/2018 13:00,23,28,16.6,24.7,18,572,33.5,7,0,2018,01,25,13
1/25/2018 14:00,27,29,16.7,25.2,18,571,34.2,7,0,2018,01,25,14
1/25/2018 15:00,27,28,16.7,25.6,18,571,34.6,7,0,2018,01,25,15
1/25/2018 16:00,26,24,16.6,25.2,18,571,34.2,7,0,2018,01,25,16
1/25/2018 17:00,23,20,16.7,23.7,21,572,32.6,8,0,2018,01,25,17
1/25/2018 18:00,23,28,16.6,21.3,27,572,30,11,0,2018,01,25,18
1/25/2018 19:00,23,29,16.6,19.6,33,573,27.7,13,0,2018,01,25,19
1/25/2018 20:00,34,39,16.6,18.5,39,573,26.4,16,0,2018,01,25,20
1/25/2018 21:00,39,43,16.6,17.6,43,573,25.6,17,0,2018,01,25,21
1/25/2018 22:00,72,106,16.6,16.5,45,573,24.8,17,0,2018,01,25,22
1/25/2018 23:00,93,82,16.6,15.5,51,573,23.9,19,0,2018,01,25,23
1/26/2018 0:00,68,60,16.6,14.8,54,573,23.1,20,0,2018,01,26,00
1/26/2018 1:00,51,56,16.6,14.4,55,573,22.6,21,0,2018,01,26,01
1/26/2018 2:00,47,47,16.6,13.9,57,572,22.1,21,0,2018,01,26,02
1/26/2018 3:00,49,47,16.6,13.8,56,572,21.7,21,0,2018,01,26,03
1/26/2018 4:00,47,58,16.6,13.6,55,572,21.5,21,0,2018,01,26,04
1/26/2018 5:00,72,82,16.6,13,55,573,21.2,20,0,2018,01,26,05
1/26/2018 6:00,86,118,16.6,12.7,54,573,20.8,20,0,2018,01,26,06
1/26/2018 7:00,158,206,16.6,14.7,49,574,21.4,19,0,2018,01,26,07
1/26/2018 8:00,131,82,16.6,17.5,42,574,24.6,17,0,2018,01,26,08
1/26/2018 9:00,63,64,16.6,20,30,574,27.6,12,0,2018,01,26,09
1/26/2018 10:00,51,33,16.6,22,21,574,30,9,0,2018,01,26,10
1/26/2018 11:00,23,25,16.6,23.4,20,574,31.6,8,0,2018,01,26,11
1/26/2018 12:00,25,19,16.7,24.5,17,573,32.6,7,0,2018,01,26,12
1/26/2018 13:00,19,23,16.6,25.4,17,572,33.9,7,0,2018,01,26,13
1/26/2018 14:00,24,26,16.7,25.4,18,572,34.4,7,0,2018,01,26,14
1/26/2018 15:00,21,22,16.6,25,18,572,34.3,7,0,2018,01,26,15
1/26/2018 16:00,16,21,16.6,24.7,18,572,33.6,7,0,2018,01,26,16
1/26/2018 17:00,21,25,16.7,23.1,22,572,32.2,9,0,2018,01,26,17
1/26/2018 18:00,19,27,16.6,20.7,27,573,29.4,11,0,2018,01,26,18
1/26/2018 19:00,19,24,16.6,19.2,33,573,27.1,13,0,2018,01,26,19
1/26/2018 20:00,23,28,16.6,18.2,37,574,25.9,15,0,2018,01,26,20
1/26/2018 21:00,26,26,16.6,17.3,39,574,24.9,16,0,2018,01,26,21
1/26/2018 22:00,31,29,16.6,16.5,41,574,24,17,0,2018,01,26,22
1/26/2018 23:00,43,69,16.6,15.1,46,574,23.1,18,0,2018,01,26,23
1/27/2018 0:00,64,60,16.6,14.2,50,574,22.2,19,0,2018,01,27,00
1/27/2018 1:00,64,61,16.6,13.6,52,573,21.4,20,0,2018,01,27,01
1/27/2018 2:00,55,54,16.6,13.2,53,573,20.8,21,0,2018,01,27,02
1/27/2018 3:00,53,50,16.6,12.8,54,573,20.3,21,0,2018,01,27,03
1/27/2018 4:00,54,63,16.6,12.4,56,573,20,22,0,2018,01,27,04
1/27/2018 5:00,76,102,16.6,11.9,58,573,19.6,22,0,2018,01,27,05
1/27/2018 6:00,106,135,16.6,11.9,56,573,19.3,21,0,2018,01,27,06
1/27/2018 7:00,180,218,16.6,14.1,50,573,20.1,20,0,2018,01,27,07
1/27/2018 8:00,142,100,16.7,15.8,46,574,23.1,17,0,2018,01,27,08
1/27/2018 9:00,68,65,16.6,18,37,574,25.7,15,0,2018,01,27,09
1/27/2018 10:00,48,34,16.6,20.8,26,574,28.4,11,0,2018,01,27,10
1/27/2018 11:00,26,25,16.6,22.8,25,573,30.6,11,0,2018,01,27,11
1/27/2018 12:00,19,22,16.6,24,22,573,31.9,10,0,2018,01,27,12
1/27/2018 13:00,18,23,16.6,25,21,572,33.1,9,0,2018,01,27,13
1/27/2018 14:00,22,20,16.6,25.7,23,572,34.1,9,0,2018,01,27,14
1/27/2018 15:00,23,25,16.6,25.5,25,571,34.6,10,0,2018,01,27,15
1/29/2018 11:00,99999,18,16.3,21.7,43,573,22.9,26,384,2018,01,29,11
1/29/2018 12:00,23349,40,16.6,22.8,38,573,28.9,17,0,2018,01,29,12
1/29/2018 13:00,38,32,16.6,24.1,34,572,31.6,14,0,2018,01,29,13
1/29/2018 14:00,15,18,16.6,25.3,32,571,33.2,13,0,2018,01,29,14
1/29/2018 15:00,29,34,16.6,25.2,31,571,33.9,12,0,2018,01,29,15
1/29/2018 16:00,30,25,16.7,25.4,28,571,33.8,11,0,2018,01,29,16
1/29/2018 17:00,21,25,16.7,24.6,28,572,32.8,11,0,2018,01,29,17
1/29/2018 18:00,27,31,16.6,22.8,32,572,30.7,13,0,2018,01,29,18
1/29/2018 19:00,28,24,16.6,20.7,44,573,28.4,18,0,2018,01,29,19
1/29/2018 20:00,30,33,16.6,19.3,52,573,26.6,21,0,2018,01,29,20
1/29/2018 21:00,30,28,16.6,18.6,54,574,25.6,22,0,2018,01,29,21
1/29/2018 22:00,24,24,16.6,17.4,64,574,24.6,26,0,2018,01,29,22
1/29/2018 23:00,18,18,16.6,17,64,574,23.8,27,0,2018,01,29,23
1/30/2018 0:00,21,19,16.6,16.6,67,573,23.3,28,0,2018,01,30,00
1/30/2018 1:00,26,29,16.6,15.5,72,573,22.9,29,0,2018,01,30,01
1/30/2018 2:00,35,48,16.6,14.3,77,573,22.1,29,0,2018,01,30,02
1/30/2018 3:00,43,46,16.6,13.9,79,572,21.4,31,0,2018,01,30,03
1/30/2018 4:00,53,57,16.6,13.2,80,572,20.9,30,0,2018,01,30,04
1/30/2018 5:00,68,88,16.6,13,81,573,20.5,31,0,2018,01,30,05
1/30/2018 6:00,89,92,16.6,12.8,82,573,20.2,31,0,2018,01,30,06
1/30/2018 7:00,128,152,16.6,14.5,75,573,20.8,29,0,2018,01,30,07
1/30/2018 8:00,89,71,16.6,16.7,67,574,23.5,27,0,2018,01,30,08
1/30/2018 9:00,45,32,16.6,18.9,55,574,26.4,22,0,2018,01,30,09
1/30/2018 10:00,27,30,16.6,20.4,51,574,28.7,20,0,2018,01,30,10
1/30/2018 11:00,30,34,16.6,22.3,43,573,30.5,17,0,2018,01,30,11
1/30/2018 12:00,28,31,16.7,23.2,40,573,31.6,16,0,2018,01,30,12
1/30/2018 13:00,33,36,16.6,23.9,37,572,32.5,14,0,2018,01,30,13
1/30/2018 14:00,30,31,16.7,24.7,34,572,33.2,13,0,2018,01,30,14
1/30/2018 15:00,27,33,16.6,25.3,31,571,33.8,12,0,2018,01,30,15
1/30/2018 16:00,81671,45,14.7,25.8,29,571,33.8,12,768,2018,01,30,16
1/30/2018 17:00,41687,32,16.6,24.6,31,572,33.6,12,0,2018,01,30,17
1/30/2018 18:00,27,22,16.7,22.3,41,572,31.5,15,0,2018,01,30,18
1/30/2018 19:00,22,22,16.6,20.2,51,573,29.1,19,0,2018,01,30,19
1/30/2018 20:00,18,18,16.6,18.7,55,574,27.4,21,0,2018,01,30,20
1/30/2018 21:00,13,12,16.6,17.7,53,574,26.1,20,0,2018,01,30,21
1/30/2018 22:00,15,13,16.6,17.1,54,574,25.4,21,0,2018,01,30,22
1/30/2018 23:00,10,16,16.6,16.9,56,574,25,22,0,2018,01,30,23
1/31/2018 0:00,14,19,16.6,16.5,58,573,24.7,22,0,2018,01,31,00
1/31/2018 1:00,23,36,16.6,15.2,63,573,24.3,23,0,2018,01,31,01
1/31/2018 2:00,43,41,16.6,14.4,66,572,23.5,24,0,2018,01,31,02
1/31/2018 3:00,37,39,16.6,14.1,68,572,22.9,25,0,2018,01,31,03
1/31/2018 4:00,46,47,16.6,13.9,67,573,22.7,24,0,2018,01,31,04
1/31/2018 5:00,48,58,16.6,13.6,66,573,22.6,24,0,2018,01,31,05
1/31/2018 6:00,80,123,16.6,13.3,68,573,22.2,23,0,2018,01,31,06
1/31/2018 7:00,120,102,16.6,14.1,62,574,22.4,22,0,2018,01,31,07
1/31/2018 8:00,71,79,16.6,17.1,51,574,24.8,19,0,2018,01,31,08
1/31/2018 9:00,50,22,16.6,19.6,39,574,27.9,15,0,2018,01,31,09
1/31/2018 10:00,24,26,16.6,21,36,574,30.2,14,0,2018,01,31,10
1/31/2018 11:00,21,20,16.6,22.3,34,574,31.4,13,0,2018,01,31,11
1/31/2018 12:00,20,27,16.7,23.2,33,573,32.1,13,0,2018,01,31,12
1/31/2018 13:00,23,25,16.7,24.1,32,572,33,12,0,2018,01,31,13
1/31/2018 14:00,23,32,16.6,24.8,31,572,34,12,0,2018,01,31,14
1/31/2018 15:00,26,27,16.6,24.8,30,572,34.5,11,0,2018,01,31,15
1/31/2018 16:00,30,26,16.6,24.8,30,572,34.1,11,0,2018,01,31,16
1/31/2018 17:00,22,27,16.6,23.8,31,572,32.8,12,0,2018,01,31,17
1/31/2018 18:00,21,23,16.6,22,35,572,30.7,14,0,2018,01,31,18
1/31/2018 19:00,21,23,16.6,19.9,40,573,28.2,16,0,2018,01,31,19
1/31/2018 20:00,19,19,16.6,18.3,44,574,26.2,18,0,2018,01,31,20
1/31/2018 21:00,15,20,16.6,17.3,48,574,25,19,0,2018,01,31,21
1/31/2018 22:00,20,22,16.6,16.7,49,574,24.1,20,0,2018,01,31,22
1/31/2018 23:00,17,14,16.6,16.4,49,574,23.7,21,0,2018,01,31,23
2/1/2018 0:00,17,31,16.6,15.1,55,574,23.2,21,0,2018,02,01,00
2/1/2018 1:00,31,40,16.6,14.5,57,573,22.5,23,0,2018,02,01,01
2/1/2018 2:00,45,44,16.6,14.2,59,573,22.1,23,0,2018,02,01,02
2/1/2018 3:00,43,42,16.6,14,59,573,21.9,23,0,2018,02,01,03
2/1/2018 4:00,44,52,16.6,14,59,573,21.9,23,0,2018,02,01,04
2/1/2018 5:00,53,68,16.6,13.8,60,573,21.6,23,0,2018,02,01,05
2/1/2018 6:00,86,111,16.6,13.5,62,574,21.3,23,0,2018,02,01,06
2/1/2018 7:00,120,129,16.6,14.5,58,574,21.5,22,0,2018,02,01,07
2/1/2018 8:00,107,93,16.6,17,48,574,23.4,20,0,2018,02,01,08
2/1/2018 9:00,42,22,16.6,19.4,38,574,27,16,0,2018,02,01,09
2/1/2018 10:00,24,25,16.6,20.6,35,574,29.1,14,0,2018,02,01,10
2/1/2018 11:00,21,23,16.6,22.1,32,574,30.5,13,0,2018,02,01,11
2/1/2018 12:00,23,21,16.6,23.5,31,573,31.6,13,0,2018,02,01,12
2/1/2018 13:00,23,25,16.7,24,31,572,32.9,12,0,2018,02,01,13
2/1/2018 14:00,22,25,16.6,25,29,572,33.8,12,0,2018,02,01,14
2/1/2018 15:00,23,23,16.6,25.4,28,572,34.3,11,0,2018,02,01,15
2/1/2018 16:00,21,24,16.6,25.8,26,572,34.4,10,0,2018,02,01,16
2/1/2018 17:00,25,25,16.6,24.8,27,572,33.8,11,0,2018,02,01,17
2/1/2018 18:00,26,28,16.6,22.9,31,572,31.6,12,0,2018,02,01,18
2/1/2018 19:00,21,22,16.6,20.6,39,573,29.1,15,0,2018,02,01,19
2/1/2018 20:00,23,23,16.6,19,45,573,27,18,0,2018,02,01,20
2/1/2018 21:00,24,26,16.6,18.6,46,574,25.9,19,0,2018,02,01,21
2/1/2018 22:00,26,20,16.6,17.9,48,574,25.3,20,0,2018,02,01,22
2/1/2018 23:00,16,15,16.6,17.2,50,574,24.5,21,0,2018,02,01,23
2/2/2018 0:00,15,19,16.6,16.5,52,573,23.8,22,0,2018,02,02,00
2/2/2018 1:00,21,19,16.6,16,54,573,23.2,22,0,2018,02,02,01
2/2/2018 2:00,17,21,16.6,14.9,58,573,22.6,23,0,2018,02,02,02
2/2/2018 3:00,33,41,16.6,13.5,64,573,21.7,24,0,2018,02,02,03
2/2/2018 4:00,44,54,16.6,13.3,64,573,21.1,25,0,2018,02,02,04
2/2/2018 5:00,63,69,16.6,13.3,64,573,20.8,25,0,2018,02,02,05
2/2/2018 6:00,59,55,16.6,14,60,573,20.9,25,0,2018,02,02,06
2/2/2018 7:00,41,34,16.6,16.1,49,574,22,22,0,2018,02,02,07
2/2/2018 8:00,26,29,16.6,18.5,42,574,25.3,18,0,2018,02,02,08
2/2/2018 9:00,35,30,16.6,19.9,39,574,27.8,16,0,2018,02,02,09
2/2/2018 10:00,26,26,16.6,21.2,37,574,29.7,15,0,2018,02,02,10
2/2/2018 11:00,26,26,16.6,22.6,34,574,31.1,14,0,2018,02,02,11
2/2/2018 12:00,26,27,16.6,23.9,31,573,32.1,13,0,2018,02,02,12
2/2/2018 13:00,26,23,16.6,25,29,572,33.3,12,0,2018,02,02,13
2/2/2018 14:00,27,26,16.6,25.7,29,572,34.6,11,0,2018,02,02,14
2/2/2018 15:00,24,26,16.7,25.2,30,572,34.6,11,0,2018,02,02,15
2/2/2018 16:00,23,25,16.6,24.7,30,572,34,12,0,2018,02,02,16
2/2/2018 17:00,22,24,16.6,24.1,30,572,32.8,12,0,2018,02,02,17
2/2/2018 18:00,20,18,16.6,21.9,33,573,30.7,13,0,2018,02,02,18
2/2/2018 19:00,18,28,16.6,20.1,38,573,28.3,15,0,2018,02,02,19
2/2/2018 20:00,34,42,16.6,19.4,35,573,27,14,0,2018,02,02,20
2/2/2018 21:00,34,31,16.6,19.5,35,574,26.8,15,0,2018,02,02,21
2/2/2018 22:00,22,21,16.6,18.8,39,574,26.3,16,0,2018,02,02,22
2/2/2018 23:00,21,33,16.6,17.3,45,574,25.3,18,0,2018,02,02,23
2/3/2018 0:00,43,58,16.6,16,50,573,24.2,19,0,2018,02,03,00
2/3/2018 1:00,52,55,16.6,15.4,53,573,23.3,21,0,2018,02,03,01
2/3/2018 2:00,54,53,16.6,14.8,56,573,22.7,22,0,2018,02,03,02
2/3/2018 3:00,60,73,16.6,14.3,59,573,22.4,22,0,2018,02,03,03
2/3/2018 4:00,67,72,16.6,13.7,61,573,21.7,23,0,2018,02,03,04
2/3/2018 5:00,88,110,16.6,13.8,62,573,21.4,24,0,2018,02,03,05
2/3/2018 6:00,97,66,16.6,14.4,60,573,21.5,24,0,2018,02,03,06
2/3/2018 7:00,48,47,16.6,16.3,52,574,22.4,23,0,2018,02,03,07
2/3/2018 8:00,35,31,16.6,18.4,44,574,25.4,19,0,2018,02,03,08
2/3/2018 9:00,31,34,16.6,20,40,574,28,16,0,2018,02,03,09
2/3/2018 10:00,25,26,16.6,21.3,38,574,29.9,15,0,2018,02,03,10
2/3/2018 11:00,19,23,16.6,22.5,35,573,31.1,14,0,2018,02,03,11
2/3/2018 12:00,19,25,16.6,23.7,33,573,32.2,13,0,2018,02,03,12
2/3/2018 13:00,21,22,16.7,24.5,31,572,33.1,13,0,2018,02,03,13
2/3/2018 14:00,28,35,16.6,25.3,30,572,34.4,11,0,2018,02,03,14
2/3/2018 15:00,31,23,16.7,24.6,32,572,34.1,12,0,2018,02,03,15
2/3/2018 16:00,23,27,16.6,24.6,34,572,33.5,13,0,2018,02,03,16
2/3/2018 17:00,28,44,16.7,23.1,37,572,31.9,15,0,2018,02,03,17
2/3/2018 18:00,46,16,16.7,21.9,41,572,30.1,17,0,2018,02,03,18
2/3/2018 19:00,15,27,16.6,20,52,573,28.6,20,0,2018,02,03,19
2/3/2018 20:00,27,21,16.7,17.6,69,573,25.8,26,0,2018,02,03,20
2/3/2018 21:00,34,33,16.6,18,64,574,25.1,26,0,2018,02,03,21
2/5/2018 9:00,99999,33,15.7,19.1,48,574,18.1,34,384,2018,02,05,09
2/5/2018 10:00,81668,12,16.6,20,47,574,23.3,25,0,2018,02,05,10
2/6/2018 14:00,99999,0,10.8,23.8,30,572,24.8,22,384,2018,02,06,14
2/6/2018 17:00,99999,52,16.3,21.2,36,573,23.9,21,384,2018,02,06,17
2/6/2018 18:00,18366,33,16.6,18.9,41,573,25.7,18,0,2018,02,06,18
2/6/2018 19:00,26,34,16.6,17.1,45,574,24.9,18,0,2018,02,06,19
2/6/2018 20:00,45,55,16.6,16.1,47,574,24,19,0,2018,02,06,20
2/6/2018 21:00,42,55,16.6,15.2,48,574,23.4,18,0,2018,02,06,21
2/6/2018 22:00,58,58,16.6,13.3,56,574,22.2,21,0,2018,02,06,22
2/6/2018 23:00,47,50,16.6,12.4,59,574,21.2,22,0,2018,02,06,23
2/7/2018 0:00,52,72,16.6,12.2,58,574,20.7,22,0,2018,02,07,00
2/7/2018 1:00,56,53,16.6,11.7,56,573,20.3,21,0,2018,02,07,01
2/7/2018 2:00,44,54,16.6,11.5,52,573,20,20,0,2018,02,07,02
2/7/2018 3:00,46,45,16.6,11.2,50,573,19.7,19,0,2018,02,07,03
2/7/2018 4:00,53,81,16.6,11.2,48,573,19.5,18,0,2018,02,07,04
2/7/2018 5:00,78,83,16.6,11.1,47,573,19.4,18,0,2018,02,07,05
2/7/2018 6:00,88,116,16.6,10.9,47,573,19.2,18,0,2018,02,07,06
2/7/2018 7:00,159,202,16.6,13.3,39,574,20.3,15,0,2018,02,07,07
2/7/2018 8:00,114,82,16.6,16.2,31,574,24,13,0,2018,02,07,08
2/7/2018 9:00,84,90,16.6,19.2,27,574,27.6,11,0,2018,02,07,09
2/7/2018 10:00,50,22,16.6,21.3,24,574,30.1,10,0,2018,02,07,10
2/7/2018 11:00,13,25,16.6,22.6,24,574,31.6,10,0,2018,02,07,11
2/7/2018 12:00,24,26,16.6,23.3,24,573,32.4,10,0,2018,02,07,12
2/7/2018 13:00,26,26,16.6,24.7,22,572,33.3,9,0,2018,02,07,13
2/7/2018 14:00,19,19,16.6,25.2,19,572,34.2,8,0,2018,02,07,14
2/7/2018 15:00,18,18,16.6,25.6,16,572,34.6,7,0,2018,02,07,15
2/7/2018 16:00,17,13,16.6,25.1,11,572,34.1,5,0,2018,02,07,16
2/7/2018 17:00,10,13,16.6,23.6,12,572,32.6,5,0,2018,02,07,17
2/7/2018 18:00,13,24,16.7,20.8,13,573,29.7,6,0,2018,02,07,18
2/7/2018 19:00,22,20,16.6,19.1,17,573,27,7,0,2018,02,07,19
2/7/2018 20:00,17,33,16.6,17.7,20,574,25.4,9,0,2018,02,07,20
2/7/2018 21:00,35,30,16.6,15.9,28,574,24,11,0,2018,02,07,21
2/7/2018 22:00,34,54,16.6,14.7,31,574,22.8,13,0,2018,02,07,22
2/7/2018 23:00,55,57,16.6,13.9,35,574,21.9,14,0,2018,02,07,23
2/8/2018 0:00,61,72,16.6,12.7,40,574,21.1,16,0,2018,02,08,00
2/8/2018 1:00,64,65,16.6,12,41,573,20.2,16,0,2018,02,08,01
2/8/2018 2:00,49,40,16.6,11.9,40,573,19.8,16,0,2018,02,08,02
2/8/2018 3:00,31,38,16.6,11.9,39,573,19.5,16,0,2018,02,08,03
2/8/2018 4:00,50,83,16.6,12,38,573,19.6,15,0,2018,02,08,04
2/8/2018 5:00,71,64,16.6,12.3,35,573,19.5,15,0,2018,02,08,05
2/8/2018 6:00,62,67,16.6,13.2,30,573,19.8,13,0,2018,02,08,06
2/8/2018 7:00,119,167,16.6,15.6,26,573,21.3,11,0,2018,02,08,07
2/8/2018 8:00,101,49,16.6,18.5,17,574,25.4,8,0,2018,02,08,08
2/8/2018 9:00,28,22,16.6,20.2,13,574,28.3,6,0,2018,02,08,09
2/8/2018 10:00,18,22,16.6,21.7,13,573,30.2,6,0,2018,02,08,10
2/8/2018 11:00,21,21,16.6,23.3,12,573,31.9,5,0,2018,02,08,11
2/8/2018 12:00,14,18,16.6,24.9,10,572,33.1,5,0,2018,02,08,12
2/8/2018 13:00,17,18,16.6,26.1,9,572,34.4,4,0,2018,02,08,13
2/8/2018 14:00,18,14,16.6,26.3,9,571,35.3,4,0,2018,02,08,14
2/8/2018 15:00,16,14,16.6,25.9,10,571,35.3,4,0,2018,02,08,15
2/8/2018 16:00,10,12,16.7,25.7,9,572,34.8,4,0,2018,02,08,16
2/8/2018 17:00,12,12,16.6,24.3,10,572,33.5,4,0,2018,02,08,17
2/8/2018 18:00,12,13,16.7,21.5,11,572,30.5,5,0,2018,02,08,18
